Owner/Repo,PR Number,agent,html_url,Issue Type,Severity,Message,File Name,StartLine,EndLine,Rule,additions,deletions,changed_files,changed_loc
commaai/opendbc,2363,OpenAI_Codex,https://github.com/commaai/opendbc/pull/2363,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_opendbc_2363:opendbc/safety/tests/common.py,781,781,python:S1135,1.0,1.0,1.0,2.0
wandb/weave,4555,OpenAI_Codex,https://github.com/wandb/weave/pull/4555,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_weave_4555:weave/trace/serialization/serialize.py,299,299,python:S3776,70.0,7.0,7.0,77.0
wandb/weave,4555,OpenAI_Codex,https://github.com/wandb/weave/pull/4555,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_weave_4555:weave/trace_server/interface/builtin_object_classes/llm_structured_model.py,138,138,python:S3776,70.0,7.0,7.0,77.0
wandb/weave,4555,OpenAI_Codex,https://github.com/wandb/weave/pull/4555,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,PR_weave_4555:weave/trace_server/interface/builtin_object_classes/llm_structured_model.py,264,264,python:S3776,70.0,7.0,7.0,77.0
wandb/weave,4555,OpenAI_Codex,https://github.com/wandb/weave/pull/4555,CODE_SMELL,MAJOR,Either remove or fill this block of code.,PR_weave_4555:weave/trace_server/interface/builtin_object_classes/llm_structured_model.py,287,287,python:S108,70.0,7.0,7.0,77.0
MontrealAI/AGI-Alpha-Agent-v0,45,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/45,CODE_SMELL,MINOR,"Rename this field ""DiGraph"" to match the regular expression ^[_a-z][_a-z0-9]*$.",PR_AGI-Alpha-Agent-v0_45:alpha_factory_v1/backend/agents/supply_chain_agent.py,56,56,python:S116,18.0,1.0,1.0,19.0
NewFuture/DDNS,495,Copilot,https://github.com/NewFuture/DDNS/pull/495,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_DDNS_495:ddns/__main__.py,119,119,python:S3776,550.0,40.0,3.0,590.0
gradio-app/gradio,11601,Copilot,https://github.com/gradio-app/gradio/pull/11601,CODE_SMELL,MAJOR,Update this function so that its implementation is not identical to example_payload on line 160.,PR_gradio_11601:gradio/components/number.py,165,165,python:S4144,82.0,2.0,4.0,84.0
gradio-app/gradio,11601,Copilot,https://github.com/gradio-app/gradio/pull/11601,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Generated Text"" 3 times.",PR_gradio_11601:gradio/external.py,343,343,python:S1192,82.0,2.0,4.0,84.0
gradio-app/gradio,11601,Copilot,https://github.com/gradio-app/gradio/pull/11601,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""http://api.example.com"" 4 times.",PR_gradio_11601:test/test_external_utils.py,80,80,python:S1192,82.0,2.0,4.0,84.0
mlflow/mlflow,15987,Copilot,https://github.com/mlflow/mlflow/pull/15987,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""DSPy optimization progress"" 3 times.",PR_mlflow_15987:tests/genai/optimize/test_dspy_mipro_optimizer.py,290,290,python:S1192,141.0,20.0,8.0,161.0
mlflow/mlflow,15987,Copilot,https://github.com/mlflow/mlflow/pull/15987,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""DSPy debug info"" 3 times.",PR_mlflow_15987:tests/genai/optimize/test_dspy_mipro_optimizer.py,291,291,python:S1192,141.0,20.0,8.0,161.0
mlflow/mlflow,15987,Copilot,https://github.com/mlflow/mlflow/pull/15987,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""{'question': 'query'}"" 12 times.",PR_mlflow_15987:tests/genai/scorers/test_builtin_scorers.py,28,28,python:S1192,141.0,20.0,8.0,161.0
mlflow/mlflow,15987,Copilot,https://github.com/mlflow/mlflow/pull/15987,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""databricks.agents.evals.judges.guideline_adherence"" 3 times.",PR_mlflow_15987:tests/genai/scorers/test_builtin_scorers.py,216,216,python:S1192,141.0,20.0,8.0,161.0
mlflow/mlflow,15987,Copilot,https://github.com/mlflow/mlflow/pull/15987,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Be kind"" 8 times.",PR_mlflow_15987:tests/genai/scorers/test_validation.py,34,34,python:S1192,141.0,20.0,8.0,161.0
mlflow/mlflow,15987,Copilot,https://github.com/mlflow/mlflow/pull/15987,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Be polite"" 8 times.",PR_mlflow_15987:tests/genai/scorers/test_validation.py,34,34,python:S1192,141.0,20.0,8.0,161.0
mlflow/mlflow,15987,Copilot,https://github.com/mlflow/mlflow/pull/15987,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""{'question': 'query'}"" 4 times.",PR_mlflow_15987:tests/genai/test_scorer.py,102,102,python:S1192,141.0,20.0,8.0,161.0
docling-project/docling,1928,Copilot,https://github.com/docling-project/docling/pull/1928,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,PR_docling_1928:docling/backend/pdf_backend.py,53,53,python:S3776,48.0,1.0,3.0,49.0
mlflow/mlflow,16053,Copilot,https://github.com/mlflow/mlflow/pull/16053,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_mlflow_16053:dev/pyproject.py,184,184,python:S1135,44.0,10.0,4.0,54.0
mlflow/mlflow,16053,Copilot,https://github.com/mlflow/mlflow/pull/16053,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_mlflow_16053:mlflow/entities/span.py,693,693,python:S1186,44.0,10.0,4.0,54.0
mlflow/mlflow,16053,Copilot,https://github.com/mlflow/mlflow/pull/16053,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,PR_mlflow_16053:mlflow/genai/scorers/validation.py,22,22,python:S3776,44.0,10.0,4.0,54.0
mlflow/mlflow,16053,Copilot,https://github.com/mlflow/mlflow/pull/16053,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,PR_mlflow_16053:mlflow/tracing/fluent.py,947,947,python:S3776,44.0,10.0,4.0,54.0
mlflow/mlflow,16053,Copilot,https://github.com/mlflow/mlflow/pull/16053,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""The `scorers` argument must be a list"" 4 times.",PR_mlflow_16053:tests/genai/scorers/test_validation.py,66,66,python:S1192,44.0,10.0,4.0,54.0
mlflow/mlflow,16053,Copilot,https://github.com/mlflow/mlflow/pull/16053,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""mlflow.MlflowClient._create_model_version"" 3 times.",PR_mlflow_16053:tests/tracking/_model_registry/test_model_registry_fluent.py,226,226,python:S1192,44.0,10.0,4.0,54.0
mlflow/mlflow,16053,Copilot,https://github.com/mlflow/mlflow/pull/16053,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""models:/test-model/1"" 4 times.",PR_mlflow_16053:tests/tracking/_model_registry/test_model_registry_fluent.py,372,372,python:S1192,44.0,10.0,4.0,54.0
mlflow/mlflow,16053,Copilot,https://github.com/mlflow/mlflow/pull/16053,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Failed to parse databricks runtime version"" 3 times.",PR_mlflow_16053:tests/utils/test_databricks_utils.py,540,540,python:S1192,44.0,10.0,4.0,54.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""gemini/gemini-2.5-flash"" 4 times.",PR_quantalogic_64:quantalogic_flow/examples/linkedin_introduce_content/linkedin_introduce_content.py,35,35,python:S1192,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 51 to the 15 allowed.,PR_quantalogic_64:quantalogic_flow/examples/linkedin_introduce_content/linkedin_introduce_content.py,353,353,python:S3776,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 23 to the 15 allowed.,PR_quantalogic_64:quantalogic_flow/quantalogic_flow/flow/core/engine.py,190,190,python:S3776,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,MAJOR,"Remove the unused function parameter ""inputs"".",PR_quantalogic_64:quantalogic_flow/quantalogic_flow/flow/core/workflow.py,80,80,python:S1172,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,MAJOR,"Remove the unused function parameter ""output"".",PR_quantalogic_64:quantalogic_flow/quantalogic_flow/flow/core/workflow.py,80,80,python:S1172,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 25 to the 15 allowed.,PR_quantalogic_64:quantalogic_flow/quantalogic_flow/flow/core/workflow.py,146,146,python:S3776,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,PR_quantalogic_64:quantalogic_flow/quantalogic_flow/flow/core/workflow.py,192,192,python:S3776,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_quantalogic_64:quantalogic_flow/quantalogic_flow/flow/nodes/__init__.py,60,60,python:S3776,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_quantalogic_64:quantalogic_flow/quantalogic_flow/flow/nodes/decorators.py,16,16,python:S3776,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""The Digital Frontier"" 3 times.",PR_quantalogic_64:quantalogic_flow/tests/examples/test_examples_validation.py,61,61,python:S1192,363.0,6.0,2.0,369.0
quantalogic/quantalogic,64,Copilot,https://github.com/quantalogic/quantalogic/pull/64,CODE_SMELL,MAJOR,Remove this unused function declaration.,PR_quantalogic_64:quantalogic_flow/tests/unit/test_workflow.py,493,493,python:S5603,363.0,6.0,2.0,369.0
jeroenterheerdt/HAsmartirrigation,585,Copilot,https://github.com/jeroenterheerdt/HAsmartirrigation/pull/585,CODE_SMELL,MAJOR,Remove this assignment to local variable 'entry'; the value is never used.,PR_HAsmartirrigation_585:custom_components/smart_irrigation/__init__.py,2012,2012,python:S1854,128.0,101.0,7.0,229.0
jeroenterheerdt/HAsmartirrigation,585,Copilot,https://github.com/jeroenterheerdt/HAsmartirrigation/pull/585,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,PR_HAsmartirrigation_585:custom_components/smart_irrigation/store.py,640,640,python:S3776,128.0,101.0,7.0,229.0
marimo-team/marimo,3966,Devin,https://github.com/marimo-team/marimo/pull/3966,CODE_SMELL,MINOR,"Remove the unused local variable ""_database_name"".",PR_marimo_3966:marimo/_runtime/runtime.py,2185,2185,python:S1481,49.0,29.0,9.0,78.0
marimo-team/marimo,3966,Devin,https://github.com/marimo-team/marimo/pull/3966,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_marimo_3966:marimo/_runtime/runtime.py,2209,2209,python:S3776,49.0,29.0,9.0,78.0
onyx-dot-app/onyx,3825,Devin,https://github.com/onyx-dot-app/onyx/pull/3825,CODE_SMELL,MAJOR,"Remove the unused function parameter ""r"".",PR_onyx_3825:backend/onyx/background/celery/tasks/doc_permission_syncing/tasks.py,427,427,python:S1172,10.0,12.0,2.0,22.0
onyx-dot-app/onyx,3825,Devin,https://github.com/onyx-dot-app/onyx/pull/3825,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,PR_onyx_3825:backend/onyx/background/celery/tasks/monitoring/tasks.py,314,314,python:S3776,10.0,12.0,2.0,22.0
onyx-dot-app/onyx,3825,Devin,https://github.com/onyx-dot-app/onyx/pull/3825,CODE_SMELL,MAJOR,"Remove the unused function parameter ""r"".",PR_onyx_3825:backend/onyx/background/celery/tasks/pruning/tasks.py,373,373,python:S1172,10.0,12.0,2.0,22.0
onyx-dot-app/onyx,3825,Devin,https://github.com/onyx-dot-app/onyx/pull/3825,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,PR_onyx_3825:backend/onyx/connectors/sharepoint/connector.py,124,124,python:S3776,10.0,12.0,2.0,22.0
onyx-dot-app/onyx,3825,Devin,https://github.com/onyx-dot-app/onyx/pull/3825,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_onyx_3825:backend/onyx/document_index/vespa/chunk_retrieval.py,234,234,python:S1135,10.0,12.0,2.0,22.0
onyx-dot-app/onyx,3825,Devin,https://github.com/onyx-dot-app/onyx/pull/3825,CODE_SMELL,MAJOR,Remove this commented out code.,PR_onyx_3825:backend/onyx/setup.py,79,79,python:S125,10.0,12.0,2.0,22.0
onyx-dot-app/onyx,3825,Devin,https://github.com/onyx-dot-app/onyx/pull/3825,CODE_SMELL,MAJOR,Remove this commented out code.,PR_onyx_3825:backend/onyx/setup.py,82,82,python:S125,10.0,12.0,2.0,22.0
crewAIInc/crewAI,2594,Devin,https://github.com/crewAIInc/crewAI/pull/2594,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Test Agent"" 3 times.",PR_crewAI_2594:tests/crew_test.py,3962,3962,python:S1192,64.0,3.0,2.0,67.0
crewAIInc/crewAI,2594,Devin,https://github.com/crewAIInc/crewAI/pull/2594,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,PR_crewAI_2594:tests/crew_test.py,4122,4122,python:S3776,64.0,3.0,2.0,67.0
airbytehq/airbyte,55709,Devin,https://github.com/airbytehq/airbyte/pull/55709,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""2025-01-01T00:00:00.000Z"" 4 times.",PR_airbyte_55709:airbyte-integrations/connectors/source-greenhouse/unit_tests/test_components.py,18,18,python:S1192,5.0,2.0,5.0,7.0
marimo-team/marimo,3729,Devin,https://github.com/marimo-team/marimo/pull/3729,BUG,MAJOR,Remove or refactor this statement; it has no side effects.,PR_marimo_3729:marimo/_smoke_tests/chat/chatbot.py,252,252,python:S905,42.0,4.0,4.0,46.0
marimo-team/marimo,3729,Devin,https://github.com/marimo-team/marimo/pull/3729,CODE_SMELL,MINOR,Remove this redundant return.,PR_marimo_3729:marimo/_smoke_tests/chat/chatbot.py,259,259,python:S3626,42.0,4.0,4.0,46.0
crewAIInc/crewAI,2063,Devin,https://github.com/crewAIInc/crewAI/pull/2063,CODE_SMELL,MINOR,"Remove the unused local variable ""mock_skipped"".",PR_crewAI_2063:tests/crew_test.py,2137,2137,python:S1481,159.0,30.0,2.0,189.0
crewAIInc/crewAI,2063,Devin,https://github.com/crewAIInc/crewAI/pull/2063,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Success output"" 3 times.",PR_crewAI_2063:tests/crew_test.py,2203,2203,python:S1192,159.0,30.0,2.0,189.0
crewAIInc/crewAI,2063,Devin,https://github.com/crewAIInc/crewAI/pull/2063,CODE_SMELL,MINOR,"Remove the unused local variable ""mock_skipped"".",PR_crewAI_2063:tests/crew_test.py,2207,2207,python:S1481,159.0,30.0,2.0,189.0
WorkflowAI/WorkflowAI,489,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/489,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_489:api/api/_standard_model_response.py,135,135,python:S1135,5.0,2.0,1.0,7.0
WorkflowAI/WorkflowAI,489,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/489,CODE_SMELL,MAJOR,"Rename function ""_skipJsonSchemaAnnotation"" to match the regular expression ^[a-z_][a-z0-9_]*$.",PR_WorkflowAI_489:api/api/routers/_common.py,26,26,python:S1542,5.0,2.0,1.0,7.0
WorkflowAI/WorkflowAI,489,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/489,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""You are a helpful assistant"" 4 times.",PR_WorkflowAI_489:api/api/routers/openai_proxy/_openai_proxy_handler_test.py,210,210,python:S1192,5.0,2.0,1.0,7.0
WorkflowAI/WorkflowAI,489,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/489,CODE_SMELL,MAJOR,Remove this commented out code.,PR_WorkflowAI_489:api/core/domain/models/models.py,82,82,python:S125,5.0,2.0,1.0,7.0
BeehiveInnovations/zen-mcp-server,62,Claude_Code,https://github.com/BeehiveInnovations/zen-mcp-server/pull/62,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 25 to the 15 allowed.,PR_zen-mcp-server_62:tools/base.py,283,283,python:S3776,6.0,2.0,1.0,8.0
BeehiveInnovations/zen-mcp-server,62,Claude_Code,https://github.com/BeehiveInnovations/zen-mcp-server/pull/62,CODE_SMELL,MAJOR,Merge these implicitly concatenated strings; or did you forget a comma?,PR_zen-mcp-server_62:tools/codereview.py,307,307,python:S5799,6.0,2.0,1.0,8.0
BeehiveInnovations/zen-mcp-server,62,Claude_Code,https://github.com/BeehiveInnovations/zen-mcp-server/pull/62,BUG,MAJOR,Delete this unreachable code or refactor the code to make it reachable.,PR_zen-mcp-server_62:tools/codereview.py,330,339,python:S1763,6.0,2.0,1.0,8.0
basicmachines-co/basic-memory,241,Claude_Code,https://github.com/basicmachines-co/basic-memory/pull/241,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,PR_basic-memory_241:src/basic_memory/importers/memory_json_importer.py,17,17,python:S3776,183.0,110.0,11.0,293.0
basicmachines-co/basic-memory,241,Claude_Code,https://github.com/basicmachines-co/basic-memory/pull/241,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Import complete"" 3 times.",PR_basic-memory_241:tests/cli/test_import_memory_json.py,69,69,python:S1192,183.0,110.0,11.0,293.0
basicmachines-co/basic-memory,241,Claude_Code,https://github.com/basicmachines-co/basic-memory/pull/241,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""text/markdown"" 5 times.",PR_basic-memory_241:tests/mcp/test_tool_read_content.py,142,142,python:S1192,183.0,110.0,11.0,293.0
Deep-Learning-Profiling-Tools/triton-viz,86,Claude_Code,https://github.com/Deep-Learning-Profiling-Tools/triton-viz/pull/86,CODE_SMELL,MAJOR,Remove this commented out code.,PR_triton-viz_86:triton_viz/visualizer/draw.py,190,190,python:S125,2940.0,659.0,23.0,3599.0
567-labs/instructor,1729,Claude_Code,https://github.com/567-labs/instructor/pull/1729,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,PR_instructor_1729:instructor/retry.py,139,139,python:S3776,653.0,265.0,6.0,918.0
567-labs/instructor,1729,Claude_Code,https://github.com/567-labs/instructor/pull/1729,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,PR_instructor_1729:instructor/retry.py,268,268,python:S3776,653.0,265.0,6.0,918.0
Significant-Gravitas/AutoGPT,10483,Claude_Code,https://github.com/Significant-Gravitas/AutoGPT/pull/10483,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""I need to think about this."" 3 times.",PR_AutoGPT_10483:autogpt_platform/backend/backend/blocks/test/test_smart_decision_maker.py,210,210,python:S1192,585.0,15.0,4.0,600.0
airbytehq/airbyte,62941,Claude_Code,https://github.com/airbytehq/airbyte/pull/62941,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""/airbyte"" 4 times.",PR_airbyte_62941:airbyte-integrations/connectors/destination-motherduck/destination_motherduck/run.py,13,13,python:S1192,3.0,0.0,1.0,3.0
airbytehq/airbyte,62941,Claude_Code,https://github.com/airbytehq/airbyte/pull/62941,BUG,BLOCKER,Remove this unexpected named argument 'account_id'.,PR_airbyte_62941:airbyte-integrations/connectors/source-facebook-marketing/unit_tests/integration/test_ads_insights_action_product_id.py,270,270,python:S930,3.0,0.0,1.0,3.0
